"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","QGDP","TOT","PC_CHGPY","Q","1993-Q1",3.319981753,
"USA","QGDP","TOT","PC_CHGPY","Q","1993-Q2",2.80666739,
"USA","QGDP","TOT","PC_CHGPY","Q","1993-Q3",2.286515761,
"USA","QGDP","TOT","PC_CHGPY","Q","1993-Q4",2.607615494,
"USA","QGDP","TOT","PC_CHGPY","Q","1994-Q1",3.430523014,
"USA","QGDP","TOT","PC_CHGPY","Q","1994-Q2",4.225399702,
"USA","QGDP","TOT","PC_CHGPY","Q","1994-Q3",4.33678486,
"USA","QGDP","TOT","PC_CHGPY","Q","1994-Q4",4.115926516,
"USA","QGDP","TOT","PC_CHGPY","Q","1995-Q1",3.481130297,
"USA","QGDP","TOT","PC_CHGPY","Q","1995-Q2",2.402168869,
"USA","QGDP","TOT","PC_CHGPY","Q","1995-Q3",2.673106856,
"USA","QGDP","TOT","PC_CHGPY","Q","1995-Q4",2.199579909,
"USA","QGDP","TOT","PC_CHGPY","Q","1996-Q1",2.601103993,
"USA","QGDP","TOT","PC_CHGPY","Q","1996-Q2",4.002127064,
"USA","QGDP","TOT","PC_CHGPY","Q","1996-Q3",4.04992139,
"USA","QGDP","TOT","PC_CHGPY","Q","1996-Q4",4.421314452,
"USA","QGDP","TOT","PC_CHGPY","Q","1997-Q1",4.314134541,
"USA","QGDP","TOT","PC_CHGPY","Q","1997-Q2",4.308074979,
"USA","QGDP","TOT","PC_CHGPY","Q","1997-Q3",4.673802575,
"USA","QGDP","TOT","PC_CHGPY","Q","1997-Q4",4.487684458,
"USA","QGDP","TOT","PC_CHGPY","Q","1998-Q1",4.855005883,
"USA","QGDP","TOT","PC_CHGPY","Q","1998-Q2",4.095726841,
"USA","QGDP","TOT","PC_CHGPY","Q","1998-Q3",4.097768623,
"USA","QGDP","TOT","PC_CHGPY","Q","1998-Q4",4.879540776,
"USA","QGDP","TOT","PC_CHGPY","Q","1999-Q1",4.821857932,
"USA","QGDP","TOT","PC_CHGPY","Q","1999-Q2",4.727531513,
"USA","QGDP","TOT","PC_CHGPY","Q","1999-Q3",4.800205237,
"USA","QGDP","TOT","PC_CHGPY","Q","1999-Q4",4.82762665,
"USA","QGDP","TOT","PC_CHGPY","Q","2000-Q1",4.225955859,
"USA","QGDP","TOT","PC_CHGPY","Q","2000-Q2",5.244682769,
"USA","QGDP","TOT","PC_CHGPY","Q","2000-Q3",3.974084496,
"USA","QGDP","TOT","PC_CHGPY","Q","2000-Q4",2.901620472,
"USA","QGDP","TOT","PC_CHGPY","Q","2001-Q1",2.195542847,
"USA","QGDP","TOT","PC_CHGPY","Q","2001-Q2",0.991932957,
"USA","QGDP","TOT","PC_CHGPY","Q","2001-Q3",0.487352367,
"USA","QGDP","TOT","PC_CHGPY","Q","2001-Q4",0.170642236,
"USA","QGDP","TOT","PC_CHGPY","Q","2002-Q1",1.328812048,
"USA","QGDP","TOT","PC_CHGPY","Q","2002-Q2",1.322883902,
"USA","QGDP","TOT","PC_CHGPY","Q","2002-Q3",2.14066999,
"USA","QGDP","TOT","PC_CHGPY","Q","2002-Q4",1.991286185,
"USA","QGDP","TOT","PC_CHGPY","Q","2003-Q1",1.67618894,
"USA","QGDP","TOT","PC_CHGPY","Q","2003-Q2",1.956993642,
"USA","QGDP","TOT","PC_CHGPY","Q","2003-Q3",3.239908302,
"USA","QGDP","TOT","PC_CHGPY","Q","2003-Q4",4.29507652,
"USA","QGDP","TOT","PC_CHGPY","Q","2004-Q1",4.353382086,
"USA","QGDP","TOT","PC_CHGPY","Q","2004-Q2",4.234811649,
"USA","QGDP","TOT","PC_CHGPY","Q","2004-Q3",3.490834069,
"USA","QGDP","TOT","PC_CHGPY","Q","2004-Q4",3.355765916,
"USA","QGDP","TOT","PC_CHGPY","Q","2005-Q1",3.908617441,
"USA","QGDP","TOT","PC_CHGPY","Q","2005-Q2",3.607410366,
"USA","QGDP","TOT","PC_CHGPY","Q","2005-Q3",3.447674589,
"USA","QGDP","TOT","PC_CHGPY","Q","2005-Q4",2.982672051,
"USA","QGDP","TOT","PC_CHGPY","Q","2006-Q1",3.224857572,
"USA","QGDP","TOT","PC_CHGPY","Q","2006-Q2",2.977269026,
"USA","QGDP","TOT","PC_CHGPY","Q","2006-Q3",2.328291152,
"USA","QGDP","TOT","PC_CHGPY","Q","2006-Q4",2.608901984,
"USA","QGDP","TOT","PC_CHGPY","Q","2007-Q1",1.540715325,
"USA","QGDP","TOT","PC_CHGPY","Q","2007-Q2",1.938641595,
"USA","QGDP","TOT","PC_CHGPY","Q","2007-Q3",2.39855985,
"USA","QGDP","TOT","PC_CHGPY","Q","2007-Q4",2.160883208,
"USA","QGDP","TOT","PC_CHGPY","Q","2008-Q1",1.446803001,
"USA","QGDP","TOT","PC_CHGPY","Q","2008-Q2",1.380132559,
"USA","QGDP","TOT","PC_CHGPY","Q","2008-Q3",0.242202378,
"USA","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-2.54033926,
"USA","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-3.282392444,
"USA","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-3.995504779,
"USA","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-3.137675003,
"USA","QGDP","TOT","PC_CHGPY","Q","2009-Q4",0.081657584,
"USA","QGDP","TOT","PC_CHGPY","Q","2010-Q1",1.768457232,
"USA","QGDP","TOT","PC_CHGPY","Q","2010-Q2",2.927467845,
"USA","QGDP","TOT","PC_CHGPY","Q","2010-Q3",3.349193814,
"USA","QGDP","TOT","PC_CHGPY","Q","2010-Q4",2.788449691,
"USA","QGDP","TOT","PC_CHGPY","Q","2011-Q1",2.030608191,
"USA","QGDP","TOT","PC_CHGPY","Q","2011-Q2",1.737905069,
"USA","QGDP","TOT","PC_CHGPY","Q","2011-Q3",0.918220848,
"USA","QGDP","TOT","PC_CHGPY","Q","2011-Q4",1.522691524,
"USA","QGDP","TOT","PC_CHGPY","Q","2012-Q1",2.600249298,
"USA","QGDP","TOT","PC_CHGPY","Q","2012-Q2",2.37381635,
"USA","QGDP","TOT","PC_CHGPY","Q","2012-Q3",2.592622977,
"USA","QGDP","TOT","PC_CHGPY","Q","2012-Q4",1.566064346,
"USA","QGDP","TOT","PC_CHGPY","Q","2013-Q1",1.616301095,
"USA","QGDP","TOT","PC_CHGPY","Q","2013-Q2",1.29617049,
"USA","QGDP","TOT","PC_CHGPY","Q","2013-Q3",1.91984462,
"USA","QGDP","TOT","PC_CHGPY","Q","2013-Q4",2.532049778,
"USA","QGDP","TOT","PC_CHGPY","Q","2014-Q1",1.294055859,
"USA","QGDP","TOT","PC_CHGPY","Q","2014-Q2",2.451999168,
"USA","QGDP","TOT","PC_CHGPY","Q","2014-Q3",2.831456926,
"USA","QGDP","TOT","PC_CHGPY","Q","2014-Q4",2.563759666,
"USA","QGDP","TOT","PC_CHGPY","Q","2015-Q1",3.761202773,
"USA","QGDP","TOT","PC_CHGPY","Q","2015-Q2",3.039854675,
"USA","QGDP","TOT","PC_CHGPY","Q","2015-Q3",2.182668511,
"USA","QGDP","TOT","PC_CHGPY","Q","2015-Q4",1.874684059,
"USA","QGDP","TOT","PC_CHGPY","Q","2016-Q1",1.648190603,
"USA","QGDP","TOT","PC_CHGPY","Q","2016-Q2",1.36762965,
"USA","QGDP","TOT","PC_CHGPY","Q","2016-Q3",1.648263356,
"USA","QGDP","TOT","PC_CHGPY","Q","2016-Q4",2.004177046,
"USA","QGDP","TOT","PC_CHGPY","Q","2017-Q1",1.842416355,
"USA","QGDP","TOT","PC_CHGPY","Q","2017-Q2",2.046912859,
"USA","QGDP","TOT","PC_CHGPY","Q","2017-Q3",2.276539538,
"USA","QGDP","TOT","PC_CHGPY","Q","2017-Q4",2.794320412,
"USA","QGDP","TOT","PC_CHGPY","Q","2018-Q1",3.063503384,
"USA","QGDP","TOT","PC_CHGPY","Q","2018-Q2",3.261982807,
"USA","QGDP","TOT","PC_CHGPY","Q","2018-Q3",3.153983833,
"USA","QGDP","TOT","PC_CHGPY","Q","2018-Q4",2.312583628,
"USA","QGDP","TOT","PC_CHGPY","Q","2019-Q1",2.160228109,
"USA","QGDP","TOT","PC_CHGPY","Q","2019-Q2",2.135540616,
"USA","QGDP","TOT","PC_CHGPY","Q","2019-Q3",2.305827865,
"USA","QGDP","TOT","PC_CHGPY","Q","2019-Q4",2.572630848,
"USA","QGDP","TOT","PC_CHGPY","Q","2020-Q1",0.820082981,
"USA","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-8.350640156,
"USA","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-2.024010121,
"USA","QGDP","TOT","PC_CHGPY","Q","2020-Q4",-1.516619933,
"USA","QGDP","TOT","PC_CHGPY","Q","2021-Q1",1.19193505,
"USA","QGDP","TOT","PC_CHGPY","Q","2021-Q2",12.460854406,
"USA","QGDP","TOT","PC_CHGPY","Q","2021-Q3",4.955654481,
"USA","QGDP","TOT","PC_CHGPY","Q","2021-Q4",5.717100091,
"USA","QGDP","TOT","PC_CHGPY","Q","2022-Q1",3.683678958,
"USA","QGDP","TOT","PC_CHGPY","Q","2022-Q2",1.796042498,
"USA","QGDP","TOT","PC_CHGPY","Q","2022-Q3",1.942138388,
"USA","QGDP","TOT","PC_CHGPY","Q","2022-Q4",0.906289911,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1962-Q1",4.608941325,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1962-Q2",4.977543862,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1962-Q3",5.230265548,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1962-Q4",4.745126511,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1963-Q1",2.770488655,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1963-Q2",5.232938771,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1963-Q3",5.853560549,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1963-Q4",6.476966041,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1964-Q1",8.471609813,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1964-Q2",5.838440091,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1964-Q3",4.439569573,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1964-Q4",4.244204704,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1965-Q1",4.006836735,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1965-Q2",3.986494425,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1965-Q3",4.238202573,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1965-Q4",4.522159112,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1966-Q1",4.310931236,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1966-Q2",4.683530117,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1966-Q3",4.571759378,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1966-Q4",3.370847831,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1967-Q1",3.45781355,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1967-Q2",2.878405594,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1967-Q3",3.158311662,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1967-Q4",4.183235005,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1968-Q1",5.055869169,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1968-Q2",4.115886961,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1968-Q3",6.001711996,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1968-Q4",6.530320851,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1969-Q1",5.935328109,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1969-Q2",7.532580051,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1969-Q3",5.898280354,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1969-Q4",4.935678876,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1970-Q1",4.72240129,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1970-Q2",5.297110878,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1970-Q3",5.300760335,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1970-Q4",5.511307263,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1971-Q1",4.045073588,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1971-Q2",3.583980866,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1971-Q3",3.709110142,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1971-Q4",3.320266226,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1972-Q1",4.83515213,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1972-Q2",4.527642191,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1972-Q3",4.302145202,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1972-Q4",5.376063025,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1973-Q1",6.261212498,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1973-Q2",6.042159561,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1973-Q3",5.481065277,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1973-Q4",5.042337069,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1974-Q1",3.40000733,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1974-Q2",2.87199523,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1974-Q3",2.248455281,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1974-Q4",0.098780433,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1975-Q1",-0.615641422,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1975-Q2",-1.505816668,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1975-Q3",-1.133670948,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1975-Q4",1.485046972,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1976-Q1",3.216129544,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1976-Q2",4.853051017,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1976-Q3",5.288330271,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1976-Q4",5.128573267,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1977-Q1",4.209287918,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1977-Q2",2.999965372,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1977-Q3",2.19828139,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1977-Q4",1.848100113,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1978-Q1",2.21860276,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1978-Q2",3.104787793,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1978-Q3",3.408570473,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1978-Q4",3.439586156,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1979-Q1",2.912282739,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1979-Q2",3.994095245,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1979-Q3",3.533637023,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1979-Q4",3.367716583,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1980-Q1",3.698061824,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1980-Q2",0.886406944,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1980-Q3",0.657909777,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1980-Q4",-0.105366227,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1981-Q1",-0.515672139,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1981-Q2",0.488664788,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1981-Q3",1.066788036,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1981-Q4",1.158353528,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1982-Q1",1.344926904,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1982-Q2",1.106950381,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1982-Q3",0.573006152,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1982-Q4",0.576959889,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1983-Q1",0.922397167,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1983-Q2",1.46673226,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1983-Q3",2.228802069,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1983-Q4",3.098238478,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1984-Q1",3.134845445,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1984-Q2",2.212533069,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1984-Q3",2.957700561,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1984-Q4",2.451133736,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1985-Q1",1.989173681,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1985-Q2",3.441601516,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1985-Q3",2.866759084,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1985-Q4",2.945789805,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1986-Q1",2.931896604,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1986-Q2",2.909490213,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1986-Q3",2.713192513,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1986-Q4",2.710422791,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1987-Q1",2.184929837,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1987-Q2",2.943855733,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1987-Q3",3.360951075,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1987-Q4",4.426398136,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1988-Q1",5.075926983,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1988-Q2",3.962864555,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1988-Q3",4.049644714,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1988-Q4",3.159162618,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1989-Q1",3.712344363,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1989-Q2",3.589357427,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1989-Q3",3.302921262,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1989-Q4",3.462496166,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1990-Q1",3.789011875,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1990-Q2",3.78650422,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1990-Q3",2.945700574,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1990-Q4",3.07188478,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1991-Q1",2.020993815,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1991-Q2",1.681093423,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1991-Q3",1.919941294,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1991-Q4",1.362023163,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1992-Q1",2.162319086,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1992-Q2",1.332287142,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1992-Q3",1.231271125,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1992-Q4",0.404093318,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1993-Q1",-0.814983593,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1993-Q2",0.255205148,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1993-Q3",0.572541847,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1993-Q4",1.184856141,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1994-Q1",2.106165683,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1994-Q2",1.536079545,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1994-Q3",2.132263061,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1994-Q4",2.831990699,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1995-Q1",2.6537319,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1995-Q2",3.33658324,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1995-Q3",2.85007393,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1995-Q4",2.091114178,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1996-Q1",1.992061639,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1996-Q2",1.95967564,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1996-Q3",1.971530619,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1996-Q4",2.213633774,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1997-Q1",2.530472281,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1997-Q2",3.273817639,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1997-Q3",3.443759401,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1997-Q4",4.123073902,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1998-Q1",4.160009107,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1998-Q2",3.245480712,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1998-Q3",2.841965638,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1998-Q4",1.79802094,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1999-Q1",1.887227839,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1999-Q2",1.945610093,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1999-Q3",2.634815694,
"OECDE","QGDP","TOT","PC_CHGPY","Q","1999-Q4",3.78851708,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2000-Q1",4.149849274,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2000-Q2",4.732677891,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2000-Q3",4.303310627,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2000-Q4",3.687023915,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2001-Q1",3.000911849,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2001-Q2",1.84825684,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2001-Q3",1.450770017,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2001-Q4",0.77665006,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2002-Q1",0.601601931,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2002-Q2",1.463457864,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2002-Q3",1.678143542,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2002-Q4",2.050781906,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2003-Q1",1.666377896,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2003-Q2",1.165773337,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2003-Q3",1.472151093,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2003-Q4",1.910989268,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2004-Q1",2.715406054,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2004-Q2",3.166387957,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2004-Q3",2.68086484,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2004-Q4",2.303346725,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2005-Q1",2.141538597,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2005-Q2",2.160890876,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2005-Q3",2.738486436,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2005-Q4",3.149260011,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2006-Q1",3.435685661,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2006-Q2",3.912489457,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2006-Q3",3.554808834,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2006-Q4",3.68404473,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2007-Q1",3.64932499,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2007-Q2",3.155506638,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2007-Q3",3.244804758,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2007-Q4",2.988288293,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2008-Q1",2.713082574,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2008-Q2",1.543377694,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2008-Q3",0.255559089,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-2.418180126,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-5.791541084,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-5.202532991,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-4.08028209,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-1.702150157,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2010-Q1",1.649209627,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2010-Q2",2.637074466,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2010-Q3",2.752910246,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2010-Q4",2.977008569,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2011-Q1",3.443405725,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2011-Q2",2.555091182,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2011-Q3",2.313916977,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2011-Q4",1.383155599,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2012-Q1",0.439635056,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2012-Q2",0.090699749,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2012-Q3",-0.073854967,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2012-Q4",-0.103475851,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2013-Q1",0.050958091,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2013-Q2",0.851093634,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2013-Q3",1.159396254,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2013-Q4",1.716566858,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2014-Q1",2.370775854,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2014-Q2",1.862129699,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2014-Q3",2.083512888,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2014-Q4",2.278014087,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2015-Q1",2.324543536,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2015-Q2",2.718574026,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2015-Q3",2.568452218,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2015-Q4",2.597655873,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2016-Q1",2.255189477,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2016-Q2",2.121300393,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2016-Q3",1.690220135,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2016-Q4",2.343500586,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2017-Q1",2.691090855,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2017-Q2",3.15414915,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2017-Q3",3.826963364,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2017-Q4",3.481201955,
"OECDE","QGDP","TOT","PC_CHGPY","Q","2018-Q1",3.008223543,
